execution_id,job_id,job_name,job_type,scheduled_hour,day_of_week,start_delay_minutes,previous_success_count,previous_failure_count,average_runtime_minutes,expected_data_volume,cpu_usage_percent,memory_usage_percent,dependency_status,job_status
3216,JOB002,MONTHLY_PAYROLL,Data Transfer,10,Sunday,10,27,0,77,349079,92,40,Ready,Success
3217,JOB020,ARCHIVE_JOB,Data Transfer,14,Friday,8,21,2,12,313792,68,32,Ready,Success
3218,JOB004,DATA_TRANSFER,Data Transfer,2,Friday,22,14,3,98,433690,95,22,Ready,Failed
3219,JOB005,BACKUP_JOB,Backup,0,Saturday,0,18,9,80,307221,53,51,Delayed,Success
3220,JOB013,LOG_CLEANUP,Data Processing,19,Sunday,21,20,0,50,138843,81,40,Ready,Failed
3221,JOB004,DATA_TRANSFER,Data Transfer,15,Tuesday,7,23,5,96,57858,53,33,Ready,Success
3222,JOB010,ORDER_PROCESSING,Backup,1,Tuesday,20,13,3,60,292422,42,27,Ready,Failed
3223,JOB013,LOG_CLEANUP,Reporting,1,Monday,11,15,3,110,279382,38,26,Ready,Success
3224,JOB012,DATABASE_BACKUP,Backup,2,Wednesday,30,23,0,53,157082,71,78,Not Ready,Failed
3225,JOB012,DATABASE_BACKUP,Data Transfer,7,Thursday,1,5,4,47,396874,79,21,Ready,Success
3226,JOB002,MONTHLY_PAYROLL,Reporting,23,Friday,14,4,8,14,406107,47,88,Ready,Success
3227,JOB014,MASTER_DATA_SYNC,Backup,14,Sunday,20,20,5,17,167163,68,63,Ready,Success
3228,JOB010,ORDER_PROCESSING,Synchronization,6,Friday,23,16,7,61,167735,64,85,Delayed,Failed
3229,JOB015,DAILY_ANALYTICS,Data Transfer,5,Monday,17,15,3,6,330211,95,37,Ready,Success
3230,JOB002,MONTHLY_PAYROLL,Data Processing,8,Sunday,16,1,8,69,340038,79,35,Ready,Failed
3231,JOB016,WAREHOUSE_UPDATE,Backup,19,Sunday,14,27,6,90,96942,94,31,Ready,Success
3232,JOB007,CUSTOMER_REPORT,Data Processing,0,Friday,19,10,6,101,475257,75,79,Ready,Failed
3233,JOB009,STOCK_UPDATE,Backup,7,Wednesday,19,3,7,84,294767,23,73,Delayed,Failed
3234,JOB015,DAILY_ANALYTICS,Reporting,22,Monday,8,5,1,46,112258,37,59,Delayed,Success
3235,JOB009,STOCK_UPDATE,Data Processing,22,Wednesday,2,26,5,62,296693,48,62,Ready,Success
3236,JOB014,MASTER_DATA_SYNC,Data Transfer,2,Monday,19,6,6,97,362873,58,41,Ready,Failed
3237,JOB008,SALES_REPORT,Data Processing,3,Friday,18,16,2,14,104232,74,23,Ready,Success
3238,JOB012,DATABASE_BACKUP,Data Transfer,14,Monday,17,7,7,67,69087,77,95,Not Ready,Failed
3239,JOB002,MONTHLY_PAYROLL,Reporting,5,Tuesday,19,27,0,107,29062,66,40,Ready,Failed
3240,JOB009,STOCK_UPDATE,Data Transfer,14,Sunday,29,0,0,75,77051,50,42,Ready,Success
3241,JOB007,CUSTOMER_REPORT,Backup,20,Thursday,7,24,9,65,439597,47,61,Ready,Success
3242,JOB020,ARCHIVE_JOB,Data Transfer,2,Friday,0,14,2,5,254183,46,60,Ready,Success
3243,JOB015,DAILY_ANALYTICS,Data Processing,20,Saturday,23,19,5,30,230932,49,35,Ready,Success
3244,JOB001,DAILY_SALES,Data Processing,20,Thursday,23,11,6,113,9704,68,55,Ready,Success
3245,JOB004,DATA_TRANSFER,Backup,13,Friday,14,14,1,9,143482,61,36,Ready,Success
3246,JOB016,WAREHOUSE_UPDATE,Data Transfer,19,Thursday,18,22,5,39,72974,94,73,Delayed,Success
3247,JOB009,STOCK_UPDATE,Data Transfer,13,Tuesday,29,26,4,17,286046,87,26,Ready,Success
3248,JOB012,DATABASE_BACKUP,Data Transfer,3,Thursday,25,29,5,31,137858,20,60,Ready,Success
3249,JOB010,ORDER_PROCESSING,Synchronization,11,Monday,9,21,0,16,168991,63,81,Ready,Success
3250,JOB004,DATA_TRANSFER,Synchronization,16,Thursday,11,14,9,98,210807,56,76,Ready,Failed
3251,JOB015,DAILY_ANALYTICS,Data Processing,6,Friday,27,28,6,54,72629,52,52,Ready,Success
3252,JOB018,VENDOR_DATA_SYNC,Data Processing,8,Saturday,5,8,7,100,442569,40,45,Delayed,Failed
3253,JOB014,MASTER_DATA_SYNC,Reporting,2,Saturday,28,15,6,63,129518,59,43,Delayed,Failed
3254,JOB003,INVENTORY_UPDATE,Data Transfer,12,Wednesday,12,29,8,35,29691,80,50,Delayed,Failed
3255,JOB014,MASTER_DATA_SYNC,Data Processing,14,Sunday,3,1,0,73,426118,32,46,Ready,Success
3256,JOB001,DAILY_SALES,Reporting,17,Thursday,12,14,9,41,389565,57,68,Ready,Failed
3257,JOB019,SYSTEM_MONITORING,Synchronization,18,Saturday,16,14,8,6,24118,48,92,Ready,Failed
3258,JOB012,DATABASE_BACKUP,Data Processing,0,Thursday,29,26,2,106,137088,72,85,Ready,Failed
3259,JOB016,WAREHOUSE_UPDATE,Data Transfer,5,Sunday,0,6,1,75,302421,83,89,Not Ready,Success
3260,JOB009,STOCK_UPDATE,Data Processing,22,Saturday,4,26,5,69,364408,55,50,Ready,Success
3261,JOB009,STOCK_UPDATE,Synchronization,1,Sunday,27,20,4,7,153399,24,44,Ready,Success
3262,JOB013,LOG_CLEANUP,Reporting,23,Thursday,23,12,3,24,354508,39,35,Ready,Failed
3263,JOB015,DAILY_ANALYTICS,Reporting,13,Friday,16,22,3,6,173756,30,25,Not Ready,Failed
3264,JOB012,DATABASE_BACKUP,Reporting,5,Thursday,17,16,7,46,215298,91,88,Ready,Failed
3265,JOB016,WAREHOUSE_UPDATE,Data Transfer,13,Sunday,6,10,9,47,378591,47,36,Ready,Failed
3266,JOB010,ORDER_PROCESSING,Data Processing,3,Friday,15,26,2,25,88158,68,28,Ready,Success
3267,JOB017,INVOICE_PROCESSING,Data Processing,20,Friday,7,9,0,49,146274,60,81,Ready,Success
3268,JOB008,SALES_REPORT,Reporting,7,Wednesday,11,24,4,100,345290,37,32,Ready,Success
3269,JOB013,LOG_CLEANUP,Backup,2,Saturday,13,0,7,116,491519,49,26,Ready,Failed
3270,JOB010,ORDER_PROCESSING,Synchronization,18,Monday,18,13,2,24,448165,33,37,Ready,Success
3271,JOB015,DAILY_ANALYTICS,Data Processing,13,Friday,10,4,1,47,468251,75,64,Ready,Success
3272,JOB015,DAILY_ANALYTICS,Synchronization,19,Sunday,11,29,0,54,381210,92,43,Ready,Failed
3273,JOB010,ORDER_PROCESSING,Data Transfer,16,Saturday,12,7,3,99,192425,93,74,Ready,Failed
3274,JOB003,INVENTORY_UPDATE,Data Processing,7,Tuesday,7,0,1,47,450080,71,51,Delayed,Failed
3275,JOB009,STOCK_UPDATE,Data Transfer,23,Thursday,0,6,7,101,485845,85,26,Delayed,Failed
3276,JOB008,SALES_REPORT,Data Transfer,13,Sunday,8,1,9,28,387555,86,39,Ready,Success
3277,JOB010,ORDER_PROCESSING,Data Processing,5,Tuesday,27,6,8,86,33054,48,38,Ready,Failed
3278,JOB007,CUSTOMER_REPORT,Synchronization,22,Sunday,1,6,9,88,174876,46,81,Delayed,Failed
3279,JOB002,MONTHLY_PAYROLL,Data Processing,21,Thursday,13,8,0,64,464960,87,33,Delayed,Success
3280,JOB001,DAILY_SALES,Reporting,15,Wednesday,12,21,1,36,336122,54,51,Ready,Failed
3281,JOB005,BACKUP_JOB,Data Transfer,18,Sunday,15,3,5,9,437844,29,28,Ready,Success
3282,JOB017,INVOICE_PROCESSING,Data Transfer,13,Friday,1,22,9,6,480884,45,68,Delayed,Success
3283,JOB016,WAREHOUSE_UPDATE,Synchronization,18,Monday,3,6,6,30,386820,90,35,Ready,Success
3284,JOB020,ARCHIVE_JOB,Reporting,2,Friday,11,19,1,29,259527,95,43,Delayed,Success
3285,JOB004,DATA_TRANSFER,Backup,9,Thursday,15,17,7,54,204653,80,49,Ready,Failed
3286,JOB014,MASTER_DATA_SYNC,Synchronization,18,Sunday,9,12,9,90,50015,88,27,Ready,Failed
3287,JOB002,MONTHLY_PAYROLL,Backup,8,Monday,2,10,8,43,8624,75,29,Delayed,Success
3288,JOB004,DATA_TRANSFER,Reporting,19,Friday,3,8,7,90,346843,83,55,Ready,Success
3289,JOB015,DAILY_ANALYTICS,Data Transfer,12,Monday,5,13,8,79,341864,60,43,Ready,Success
3290,JOB001,DAILY_SALES,Reporting,6,Thursday,22,7,5,15,57215,23,27,Ready,Failed
3291,JOB018,VENDOR_DATA_SYNC,Reporting,13,Wednesday,4,20,6,67,476721,85,20,Not Ready,Failed
3292,JOB008,SALES_REPORT,Synchronization,8,Wednesday,17,13,5,113,379210,56,93,Delayed,Failed
3293,JOB020,ARCHIVE_JOB,Data Transfer,22,Sunday,2,20,6,72,210157,53,93,Ready,Failed
3294,JOB016,WAREHOUSE_UPDATE,Data Transfer,18,Friday,9,16,2,101,325783,69,52,Delayed,Success
3295,JOB016,WAREHOUSE_UPDATE,Data Transfer,14,Tuesday,10,26,3,22,195963,89,50,Ready,Success
3296,JOB004,DATA_TRANSFER,Data Processing,19,Thursday,18,24,8,99,295117,94,81,Ready,Failed
3297,JOB013,LOG_CLEANUP,Reporting,13,Friday,13,26,2,112,285235,61,54,Not Ready,Failed
3298,JOB008,SALES_REPORT,Data Transfer,23,Friday,20,13,1,32,416042,20,63,Delayed,Success
3299,JOB017,INVOICE_PROCESSING,Data Processing,5,Wednesday,27,25,6,46,407198,53,66,Ready,Success
3300,JOB008,SALES_REPORT,Synchronization,20,Sunday,10,26,5,64,106233,29,51,Ready,Success
3301,JOB009,STOCK_UPDATE,Data Processing,3,Monday,27,23,2,26,138492,24,82,Ready,Failed
3302,JOB020,ARCHIVE_JOB,Synchronization,7,Thursday,20,4,5,44,307914,63,41,Ready,Success
3303,JOB014,MASTER_DATA_SYNC,Backup,16,Monday,3,9,6,66,136103,38,26,Ready,Success
3304,JOB010,ORDER_PROCESSING,Reporting,8,Saturday,23,5,5,7,61068,40,25,Ready,Success
3305,JOB017,INVOICE_PROCESSING,Data Processing,0,Saturday,21,27,0,75,237818,53,60,Delayed,Success
3306,JOB007,CUSTOMER_REPORT,Synchronization,23,Thursday,5,9,0,67,40128,48,31,Ready,Success
3307,JOB018,VENDOR_DATA_SYNC,Backup,19,Sunday,16,10,8,24,215839,59,92,Ready,Success
3308,JOB014,MASTER_DATA_SYNC,Data Transfer,13,Tuesday,21,25,5,111,355493,37,59,Ready,Failed
3309,JOB005,BACKUP_JOB,Backup,10,Saturday,18,23,1,75,378873,68,88,Ready,Failed
3310,JOB013,LOG_CLEANUP,Data Transfer,20,Wednesday,12,5,0,75,300751,80,77,Ready,Failed
3311,JOB001,DAILY_SALES,Synchronization,2,Tuesday,21,9,1,97,242053,84,22,Delayed,Failed
3312,JOB011,EMPLOYEE_DATA_SYNC,Reporting,8,Friday,9,13,7,30,336031,94,62,Ready,Success
3313,JOB006,FINANCE_REPORT,Backup,13,Saturday,28,19,4,45,254545,55,93,Ready,Success
3314,JOB015,DAILY_ANALYTICS,Synchronization,8,Wednesday,10,2,6,7,476378,89,27,Ready,Success
3315,JOB014,MASTER_DATA_SYNC,Synchronization,3,Friday,28,6,6,47,235921,26,92,Ready,Failed
3316,JOB009,STOCK_UPDATE,Synchronization,3,Tuesday,5,28,1,21,265244,80,32,Not Ready,Success
3317,JOB014,MASTER_DATA_SYNC,Data Transfer,7,Thursday,1,1,3,108,207049,83,75,Delayed,Failed
3318,JOB010,ORDER_PROCESSING,Reporting,1,Friday,0,6,1,88,264881,93,38,Ready,Success
3319,JOB019,SYSTEM_MONITORING,Backup,8,Monday,10,16,6,102,127549,49,42,Ready,Failed
3320,JOB003,INVENTORY_UPDATE,Data Transfer,13,Thursday,30,12,4,57,228889,36,62,Ready,Success
3321,JOB001,DAILY_SALES,Reporting,21,Thursday,15,25,0,56,142182,63,43,Ready,Success
3322,JOB016,WAREHOUSE_UPDATE,Reporting,8,Tuesday,2,20,1,37,458475,91,22,Ready,Success
3323,JOB006,FINANCE_REPORT,Data Transfer,23,Tuesday,4,8,5,84,249514,95,33,Not Ready,Success
3324,JOB013,LOG_CLEANUP,Backup,22,Wednesday,14,12,3,64,149848,45,52,Ready,Success
3325,JOB020,ARCHIVE_JOB,Data Transfer,15,Wednesday,14,14,6,91,140511,36,46,Not Ready,Failed
3326,JOB002,MONTHLY_PAYROLL,Reporting,16,Monday,3,12,1,72,390296,54,31,Ready,Success
3327,JOB004,DATA_TRANSFER,Backup,15,Thursday,22,16,1,60,221635,65,65,Ready,Failed
3328,JOB019,SYSTEM_MONITORING,Synchronization,11,Sunday,3,7,5,109,125565,24,90,Ready,Failed
3329,JOB015,DAILY_ANALYTICS,Synchronization,2,Monday,7,8,7,68,289651,64,65,Ready,Failed
3330,JOB015,DAILY_ANALYTICS,Data Processing,10,Monday,6,8,0,108,447384,94,35,Ready,Failed
3331,JOB005,BACKUP_JOB,Data Processing,13,Sunday,25,7,4,101,472052,35,77,Ready,Failed
3332,JOB014,MASTER_DATA_SYNC,Synchronization,17,Sunday,24,15,0,12,184656,77,33,Ready,Success
3333,JOB005,BACKUP_JOB,Data Transfer,20,Sunday,16,19,5,73,423176,61,62,Delayed,Failed
3334,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,20,Tuesday,14,29,6,37,316822,79,44,Delayed,Failed
3335,JOB007,CUSTOMER_REPORT,Data Processing,4,Monday,4,29,5,29,392743,75,34,Ready,Failed
3336,JOB005,BACKUP_JOB,Backup,15,Monday,12,6,8,75,375098,25,93,Ready,Success
3337,JOB007,CUSTOMER_REPORT,Data Transfer,19,Friday,3,16,2,115,434768,39,49,Delayed,Success
3338,JOB002,MONTHLY_PAYROLL,Data Transfer,4,Sunday,21,6,7,11,160632,43,63,Delayed,Failed
3339,JOB017,INVOICE_PROCESSING,Data Transfer,2,Sunday,16,5,2,63,389846,86,28,Ready,Success
3340,JOB010,ORDER_PROCESSING,Backup,11,Wednesday,21,4,6,37,183305,71,30,Ready,Success
3341,JOB017,INVOICE_PROCESSING,Data Processing,0,Wednesday,16,16,4,45,272683,29,85,Ready,Failed
3342,JOB001,DAILY_SALES,Backup,20,Thursday,13,7,0,37,342542,44,41,Not Ready,Failed
3343,JOB019,SYSTEM_MONITORING,Synchronization,8,Wednesday,13,25,3,33,383407,64,39,Delayed,Success
3344,JOB003,INVENTORY_UPDATE,Reporting,8,Saturday,16,0,8,112,252104,20,48,Delayed,Failed
3345,JOB003,INVENTORY_UPDATE,Synchronization,3,Thursday,7,15,7,43,185960,44,82,Ready,Success
3346,JOB005,BACKUP_JOB,Synchronization,2,Sunday,1,16,2,61,229831,95,60,Not Ready,Failed
3347,JOB015,DAILY_ANALYTICS,Data Processing,16,Friday,25,29,1,109,406031,92,95,Ready,Success
3348,JOB018,VENDOR_DATA_SYNC,Data Processing,1,Wednesday,12,2,8,100,2854,28,67,Delayed,Failed
3349,JOB001,DAILY_SALES,Reporting,23,Friday,29,12,0,105,44904,61,46,Ready,Success
3350,JOB006,FINANCE_REPORT,Data Processing,0,Wednesday,21,7,8,112,285578,82,50,Ready,Failed
3351,JOB010,ORDER_PROCESSING,Data Transfer,7,Wednesday,15,15,6,97,300989,44,44,Ready,Failed
3352,JOB012,DATABASE_BACKUP,Synchronization,12,Friday,29,23,1,68,39108,67,68,Ready,Success
3353,JOB004,DATA_TRANSFER,Reporting,22,Monday,15,29,4,90,124280,74,89,Ready,Failed
3354,JOB017,INVOICE_PROCESSING,Reporting,14,Monday,5,6,1,70,460357,85,83,Ready,Failed
3355,JOB007,CUSTOMER_REPORT,Data Processing,7,Monday,21,20,4,118,439882,43,75,Not Ready,Failed
3356,JOB006,FINANCE_REPORT,Reporting,11,Saturday,23,14,6,13,79907,63,26,Ready,Failed
3357,JOB020,ARCHIVE_JOB,Reporting,21,Monday,3,23,4,33,15976,75,89,Ready,Failed
3358,JOB012,DATABASE_BACKUP,Data Transfer,11,Wednesday,2,1,1,101,312427,54,54,Ready,Success
3359,JOB008,SALES_REPORT,Synchronization,13,Sunday,5,23,4,78,79216,53,40,Ready,Failed
3360,JOB009,STOCK_UPDATE,Reporting,14,Tuesday,3,27,9,32,374548,25,66,Ready,Failed
3361,JOB017,INVOICE_PROCESSING,Reporting,14,Friday,17,26,5,114,188295,68,79,Ready,Failed
3362,JOB016,WAREHOUSE_UPDATE,Reporting,8,Sunday,5,1,4,57,226860,35,36,Ready,Failed
3363,JOB003,INVENTORY_UPDATE,Backup,18,Tuesday,25,9,1,50,269301,32,36,Not Ready,Success
3364,JOB010,ORDER_PROCESSING,Data Transfer,19,Sunday,4,4,5,43,318874,31,90,Ready,Success
3365,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,21,Saturday,26,26,5,80,359873,30,44,Ready,Success
3366,JOB015,DAILY_ANALYTICS,Backup,7,Tuesday,8,28,1,62,425086,66,53,Delayed,Success
3367,JOB018,VENDOR_DATA_SYNC,Reporting,20,Thursday,10,3,3,90,82581,79,45,Ready,Success
3368,JOB004,DATA_TRANSFER,Data Processing,18,Monday,5,14,6,58,89533,68,25,Ready,Failed
3369,JOB013,LOG_CLEANUP,Reporting,5,Saturday,29,12,0,10,120194,71,29,Not Ready,Success
3370,JOB005,BACKUP_JOB,Data Transfer,19,Sunday,15,16,0,49,423232,80,22,Ready,Failed
3371,JOB006,FINANCE_REPORT,Reporting,18,Wednesday,18,20,5,44,247563,59,78,Ready,Success
3372,JOB010,ORDER_PROCESSING,Data Processing,3,Monday,10,22,6,27,438443,90,88,Ready,Failed
3373,JOB019,SYSTEM_MONITORING,Backup,22,Monday,20,0,4,102,228871,94,67,Ready,Success
3374,JOB018,VENDOR_DATA_SYNC,Data Transfer,6,Tuesday,14,17,9,46,350256,72,42,Ready,Failed
3375,JOB012,DATABASE_BACKUP,Backup,3,Thursday,25,27,7,42,480425,80,24,Delayed,Failed
3376,JOB016,WAREHOUSE_UPDATE,Data Processing,21,Monday,23,14,3,20,374673,41,75,Delayed,Success
3377,JOB009,STOCK_UPDATE,Synchronization,11,Sunday,8,13,2,78,496153,57,57,Ready,Failed
3378,JOB013,LOG_CLEANUP,Backup,12,Sunday,23,8,6,51,358944,80,95,Ready,Success
3379,JOB018,VENDOR_DATA_SYNC,Backup,2,Friday,30,11,3,25,492494,66,26,Ready,Failed
3380,JOB012,DATABASE_BACKUP,Reporting,21,Friday,18,4,0,120,265820,46,36,Ready,Success
3381,JOB019,SYSTEM_MONITORING,Data Transfer,11,Monday,24,29,7,78,2215,37,28,Ready,Success
3382,JOB006,FINANCE_REPORT,Data Transfer,1,Tuesday,18,28,4,79,413077,39,94,Ready,Failed
3383,JOB017,INVOICE_PROCESSING,Synchronization,23,Tuesday,23,22,7,25,147932,61,65,Not Ready,Failed
3384,JOB006,FINANCE_REPORT,Synchronization,1,Wednesday,25,1,7,29,330944,60,56,Delayed,Success
3385,JOB002,MONTHLY_PAYROLL,Backup,22,Saturday,8,22,4,65,163812,91,26,Ready,Failed
3386,JOB006,FINANCE_REPORT,Synchronization,8,Saturday,22,22,7,102,385622,77,36,Not Ready,Failed
3387,JOB017,INVOICE_PROCESSING,Data Transfer,0,Saturday,3,6,6,58,133041,59,60,Delayed,Failed
3388,JOB019,SYSTEM_MONITORING,Data Transfer,7,Thursday,9,20,2,99,302540,94,83,Not Ready,Failed
3389,JOB018,VENDOR_DATA_SYNC,Backup,22,Tuesday,30,8,3,95,1600,49,76,Ready,Failed
3390,JOB011,EMPLOYEE_DATA_SYNC,Backup,5,Wednesday,8,17,6,93,431439,31,64,Ready,Success
3391,JOB003,INVENTORY_UPDATE,Data Processing,5,Friday,18,3,3,64,285469,81,92,Ready,Failed
3392,JOB019,SYSTEM_MONITORING,Data Transfer,21,Sunday,14,1,5,46,207132,81,27,Not Ready,Failed
3393,JOB009,STOCK_UPDATE,Synchronization,17,Saturday,18,23,1,65,134788,89,29,Ready,Success
3394,JOB013,LOG_CLEANUP,Data Processing,16,Friday,1,27,1,36,406924,34,73,Ready,Failed
3395,JOB008,SALES_REPORT,Reporting,11,Friday,9,26,2,57,491052,26,85,Not Ready,Success
3396,JOB003,INVENTORY_UPDATE,Synchronization,5,Monday,30,0,9,48,280309,25,63,Ready,Failed
3397,JOB006,FINANCE_REPORT,Reporting,7,Thursday,18,24,6,15,324296,46,67,Delayed,Success
3398,JOB020,ARCHIVE_JOB,Data Processing,18,Wednesday,16,11,2,51,264578,21,90,Ready,Failed
3399,JOB016,WAREHOUSE_UPDATE,Data Transfer,9,Thursday,30,12,2,94,15852,25,21,Ready,Failed
3400,JOB014,MASTER_DATA_SYNC,Data Transfer,0,Monday,19,13,3,64,169178,80,25,Ready,Success
3401,JOB004,DATA_TRANSFER,Reporting,12,Wednesday,23,4,9,40,409181,51,64,Ready,Success
3402,JOB010,ORDER_PROCESSING,Data Transfer,16,Wednesday,20,26,5,105,157664,48,29,Ready,Failed
3403,JOB002,MONTHLY_PAYROLL,Backup,2,Tuesday,1,27,0,64,191635,84,28,Ready,Success
3404,JOB001,DAILY_SALES,Data Processing,7,Thursday,18,2,5,37,200310,34,51,Not Ready,Failed
3405,JOB017,INVOICE_PROCESSING,Synchronization,13,Thursday,16,27,7,101,389930,29,21,Not Ready,Failed
3406,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,2,Tuesday,17,26,7,46,356072,29,40,Ready,Success
3407,JOB009,STOCK_UPDATE,Reporting,15,Friday,16,3,5,104,21375,29,22,Ready,Success
3408,JOB010,ORDER_PROCESSING,Reporting,12,Monday,1,16,5,17,9651,56,42,Ready,Success
3409,JOB011,EMPLOYEE_DATA_SYNC,Data Transfer,19,Thursday,18,18,2,18,450900,51,56,Ready,Success
3410,JOB015,DAILY_ANALYTICS,Reporting,23,Tuesday,0,10,1,62,82725,55,91,Ready,Failed
3411,JOB002,MONTHLY_PAYROLL,Synchronization,16,Sunday,10,7,6,119,385077,83,55,Ready,Failed
3412,JOB017,INVOICE_PROCESSING,Data Processing,12,Wednesday,24,11,7,105,391633,34,33,Ready,Failed
3413,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,5,Saturday,9,17,9,111,83451,92,34,Ready,Failed
3414,JOB011,EMPLOYEE_DATA_SYNC,Data Processing,16,Sunday,4,17,5,44,134049,35,54,Ready,Success
3415,JOB006,FINANCE_REPORT,Data Transfer,13,Tuesday,15,8,4,69,375285,65,41,Delayed,Failed
3416,JOB005,BACKUP_JOB,Reporting,16,Saturday,23,4,3,9,209077,63,66,Ready,Success
3417,JOB018,VENDOR_DATA_SYNC,Data Processing,7,Friday,4,20,0,34,47828,95,55,Delayed,Failed
3418,JOB014,MASTER_DATA_SYNC,Backup,10,Monday,23,16,8,86,53916,54,34,Ready,Success
3419,JOB005,BACKUP_JOB,Backup,19,Saturday,22,12,9,49,361738,70,77,Ready,Success
3420,JOB016,WAREHOUSE_UPDATE,Backup,0,Friday,11,5,3,105,334757,77,50,Ready,Failed
3421,JOB014,MASTER_DATA_SYNC,Backup,6,Saturday,3,23,1,62,451236,24,60,Delayed,Success
3422,JOB018,VENDOR_DATA_SYNC,Synchronization,20,Wednesday,30,21,3,43,53727,57,93,Ready,Failed
3423,JOB002,MONTHLY_PAYROLL,Reporting,20,Wednesday,22,13,4,16,128634,25,45,Ready,Success
3424,JOB007,CUSTOMER_REPORT,Data Processing,16,Wednesday,5,14,1,38,316945,70,49,Not Ready,Success
3425,JOB008,SALES_REPORT,Backup,9,Wednesday,18,22,6,113,306579,33,31,Ready,Success
3426,JOB011,EMPLOYEE_DATA_SYNC,Backup,10,Tuesday,8,13,2,18,73150,67,50,Ready,Success
3427,JOB017,INVOICE_PROCESSING,Data Processing,21,Wednesday,11,3,7,42,458569,31,21,Ready,Failed
3428,JOB005,BACKUP_JOB,Data Transfer,8,Sunday,25,17,3,20,378344,71,39,Ready,Success
3429,JOB011,EMPLOYEE_DATA_SYNC,Synchronization,8,Wednesday,14,0,4,110,458027,87,77,Ready,Failed
3430,JOB012,DATABASE_BACKUP,Synchronization,23,Sunday,15,11,2,65,363087,78,39,Ready,Success
3431,JOB004,DATA_TRANSFER,Reporting,4,Tuesday,12,21,4,63,402662,37,53,Not Ready,Success
3432,JOB020,ARCHIVE_JOB,Backup,16,Wednesday,24,8,8,79,104120,72,79,Delayed,Failed
3433,JOB002,MONTHLY_PAYROLL,Reporting,8,Friday,29,9,1,101,121537,50,53,Ready,Success
3434,JOB018,VENDOR_DATA_SYNC,Reporting,16,Friday,20,20,6,83,347701,54,56,Ready,Failed
3435,JOB004,DATA_TRANSFER,Reporting,23,Thursday,23,27,9,116,248725,23,86,Ready,Success
3436,JOB017,INVOICE_PROCESSING,Reporting,20,Friday,6,17,7,110,50202,28,38,Delayed,Failed
3437,JOB020,ARCHIVE_JOB,Data Processing,18,Monday,24,16,2,78,132871,34,71,Ready,Success
3438,JOB012,DATABASE_BACKUP,Data Processing,6,Monday,22,18,3,71,451659,61,63,Delayed,Failed
3439,JOB013,LOG_CLEANUP,Data Processing,22,Monday,19,3,9,15,273083,78,46,Not Ready,Failed
3440,JOB012,DATABASE_BACKUP,Reporting,8,Tuesday,3,15,1,15,224695,92,57,Ready,Success
3441,JOB006,FINANCE_REPORT,Backup,6,Friday,10,6,9,20,171482,51,40,Not Ready,Failed
3442,JOB002,MONTHLY_PAYROLL,Synchronization,12,Sunday,7,8,8,42,458618,64,57,Ready,Success
3443,JOB016,WAREHOUSE_UPDATE,Backup,10,Monday,5,7,2,34,17620,24,32,Ready,Success
3444,JOB013,LOG_CLEANUP,Reporting,13,Thursday,24,24,8,45,443839,50,40,Ready,Failed
3445,JOB004,DATA_TRANSFER,Data Transfer,18,Tuesday,29,6,6,5,457077,44,61,Ready,Success
3446,JOB016,WAREHOUSE_UPDATE,Data Processing,10,Thursday,9,9,5,42,363652,75,67,Delayed,Success
3447,JOB015,DAILY_ANALYTICS,Backup,12,Friday,29,7,2,118,97553,20,65,Ready,Failed
3448,JOB013,LOG_CLEANUP,Data Processing,13,Wednesday,6,23,6,113,401397,80,76,Ready,Failed
3449,JOB010,ORDER_PROCESSING,Backup,12,Thursday,6,16,2,102,498779,86,71,Ready,Failed
3450,JOB018,VENDOR_DATA_SYNC,Data Transfer,0,Wednesday,3,11,5,64,304242,86,41,Ready,Failed
3451,JOB003,INVENTORY_UPDATE,Backup,7,Tuesday,2,13,7,23,441394,61,36,Ready,Success
3452,JOB004,DATA_TRANSFER,Data Processing,11,Thursday,23,11,4,102,192278,78,45,Delayed,Failed
3453,JOB016,WAREHOUSE_UPDATE,Data Transfer,18,Thursday,6,24,2,63,45055,69,58,Delayed,Failed
3454,JOB004,DATA_TRANSFER,Data Processing,11,Saturday,3,1,5,104,21885,53,90,Ready,Failed
3455,JOB019,SYSTEM_MONITORING,Synchronization,7,Tuesday,12,11,7,72,150168,87,82,Ready,Failed
3456,JOB003,INVENTORY_UPDATE,Reporting,7,Tuesday,19,26,9,14,26526,73,70,Ready,Success
3457,JOB007,CUSTOMER_REPORT,Synchronization,20,Monday,16,13,2,21,417310,33,49,Ready,Success
3458,JOB005,BACKUP_JOB,Reporting,12,Friday,26,6,4,84,4796,51,60,Delayed,Failed
3459,JOB013,LOG_CLEANUP,Reporting,11,Thursday,6,28,8,89,118061,89,52,Ready,Success
3460,JOB001,DAILY_SALES,Synchronization,15,Thursday,16,25,9,96,256309,27,69,Ready,Failed
3461,JOB003,INVENTORY_UPDATE,Data Transfer,0,Sunday,25,25,9,76,349488,54,82,Ready,Success
3462,JOB016,WAREHOUSE_UPDATE,Reporting,12,Tuesday,25,12,2,33,490122,43,58,Ready,Success
3463,JOB001,DAILY_SALES,Backup,6,Tuesday,3,20,1,10,55571,22,47,Ready,Success
